T50,elemental_ratio, C/H

656.2297325978601,9.999999999999997e-07,0.0003356703699708769
656.2292260862465,1.1e-05,0.00033567036997087695
656.2287364731634,2.1000000000000002e-05,0.00033567036997087695
656.2282541062622,3.0999999999999995e-05,0.0003356703699708769
656.2277845738491,4.1e-05,0.0003356703699708769
656.2277108595348,5.0000000000000016e-05,0.00033567036997087695
1502.9728761266997,0.00010000000000000002,0.000335670369970877
1553.8851411833052,0.00015000000000000001,0.00033567036997087695
